racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
3036,2,1,60,0.285,0.17
3044,1,1,57,0.192,0.18
3051,2,1,55,0.196,0.18
3052,2,1,55,0.136,0.20
3054,3,1,55,0.419,0.16
3058,2,1,60,0.279,0.17
3064,2,1,58,0.247,0.21
3065,2,1,58,0.204,0.20
3066,2,1,58,0.232,0.19
3070,4,1,57,0.495,0.15
3072,1,1,56,0.571,0.17
3073,2,1,55,0.252,0.18
3075,3,1,55,0.436,0.15
3079,2,1,55,0.265,0.21
3081,3,1,54,0.383,0.18
3085,2,1,58,0.222,0.21
3090,2,1,57,0.137,0.20
3105,2,1,54,0.345,0.18
3107,2,1,54,0.263,0.19
3108,2,1,54,0.183,0.17
3117,2,0,56,0.134,0.23
3122,2,1,56,0.138,0.18
3123,2,1,56,0.188,0.21
3135,1,1,59,0.152,0.20
3136,2,1,59,0.233,0.18
3137,2,1,58,0.111,0.18
3138,2,1,58,0.132,0.24
3141,2,1,56,0.210,0.19
3142,2,0,55,0.101,0.17
3151,3,1,54,0.385,0.15
3153,2,1,54,0.155,0.23
3156,2,1,53,0.266,0.19
3158,4,1,53,0.550,0.15
3159,4,1,53,0.547,0.17
3161,4,1,58,0.458,0.18
3164,2,1,57,0.309,0.18
3170,2,1,55,0.226,0.20
3174,2,1,54,0.118,0.20
3175,3,0,54,0.410,0.16
3176,2,1,54,0.205,0.22
3177,2,0,54,0.154,0.21
3182,2,0,53,0.115,0.25
3186,2,1,58,0.294,0.20
3187,2,1,57,0.281,0.19
3188,4,0,56,0.537,0.17
3189,2,1,56,0.172,0.20
3200,4,1,53,0.546,0.16
3202,2,1,53,0.194,0.20
3207,2,0,52,0.188,0.19
3211,2,1,56,0.333,0.16
3212,3,1,56,0.382,0.17
3214,2,1,55,0.177,0.20
3220,2,1,54,0.297,0.18
3224,2,1,53,0.227,0.20
3226,3,1,52,0.356,0.19
3227,3,1,52,0.454,0.17
3231,2,1,52,0.297,0.18
3232,4,0,51,0.448,0.15
3233,4,1,51,0.493,0.17
3234,2,1,51,0.243,0.16
3235,2,1,56,0.281,0.19
3236,2,1,56,0.360,0.17
3243,1,1,54,0.000,0.00
3245,2,1,53,0.304,0.16
3246,2,1,53,0.263,0.17
3251,4,1,51,0.424,0.16
3254,2,0,51,0.191,0.22
3256,4,1,51,0.420,0.15
3257,4,1,51,0.684,0.13
3261,2,1,55,0.241,0.20
3265,4,1,53,0.615,0.15
3268,3,1,53,0.410,0.17
3273,2,1,52,0.297,0.18
3276,2,1,52,0.171,0.20
3277,2,1,51,0.258,0.18
3278,4,1,51,0.523,0.17
3280,2,0,51,0.312,0.20
3281,2,1,51,0.223,0.24
3282,3,1,51,0.319,0.19
3283,2,1,50,0.234,0.18
3284,4,1,50,0.488,0.20
3286,2,1,49,0.243,0.18
3289,3,0,55,0.372,0.18
3290,4,1,54,0.572,0.14
3293,2,1,52,0.168,0.23
3294,2,1,52,0.280,0.14
3295,3,1,51,0.401,0.16
3296,1,1,51,0.142,0.24
3297,3,1,51,0.425,0.21
3298,1,0,51,0.043,0.20
3300,4,1,51,0.540,0.15
3302,3,0,50,0.367,0.20
3303,3,1,50,0.344,0.20
3304,4,1,50,0.438,0.18
3305,2,1,50,0.215,0.18
3306,2,1,50,0.267,0.19
3307,1,1,50,0.000,0.00
3309,2,1,54,0.115,0.20
3310,2,1,54,0.226,0.19
3313,2,1,52,0.200,0.19
3315,3,1,52,0.412,0.18
3317,2,0,52,0.166,0.20
3319,4,1,51,0.458,0.16
3325,2,1,50,0.209,0.16
3327,3,1,50,0.387,0.19
3331,4,1,50,0.478,0.15
3333,3,1,50,0.453,0.17
3334,3,0,49,0.371,0.21
3335,2,1,49,0.197,0.19
3336,2,1,54,0.242,0.18
3338,2,1,53,0.170,0.18
3339,2,1,53,0.274,0.17
3340,2,1,52,0.223,0.21
3343,3,1,52,0.379,0.17
3344,2,1,52,0.226,0.18
3346,2,1,51,0.371,0.17
3347,4,1,51,0.438,0.19
3349,4,1,50,0.471,0.18
3350,2,1,50,0.293,0.16
3352,2,1,50,0.184,0.14
3353,3,1,50,0.425,0.19
3355,1,0,49,0.210,0.27
3357,2,0,49,0.237,0.20
3358,2,1,49,0.232,0.25
3360,3,1,49,0.412,0.23
3361,2,1,49,0.238,0.20
3362,3,1,48,0.459,0.19
3365,2,1,53,0.246,0.18
3370,2,1,51,0.221,0.18
3372,2,1,51,0.173,0.21
3376,2,1,51,0.185,0.24
3377,1,1,50,0.333,0.23
3379,3,1,50,0.382,0.16
3381,4,1,49,0.492,0.15
3382,2,1,49,0.232,0.21
3385,3,1,49,0.458,0.19
3388,4,1,48,0.516,0.18
3391,3,1,53,0.365,0.15
3392,2,1,52,0.177,0.22
3393,2,1,52,0.118,0.21
3397,2,1,51,0.108,0.21
3398,2,1,51,0.166,0.20
3400,2,1,51,0.338,0.18
3401,3,1,50,0.432,0.18
3404,2,1,50,0.137,0.18
3406,3,1,49,0.383,0.18
3407,2,1,49,0.145,0.18
3408,2,1,49,0.111,0.19
3409,3,1,48,0.360,0.18
3411,2,1,48,0.208,0.18
3412,4,1,48,0.484,0.17
3414,4,1,48,0.424,0.16
3415,4,1,48,0.535,0.15
3417,2,1,48,0.236,0.17
3419,2,1,48,0.185,0.20
3422,4,1,47,0.500,0.16
3424,1,1,52,0.000,0.14
3425,1,1,51,0.000,0.00
3427,4,1,51,0.454,0.17
3430,2,1,50,0.298,0.19
3432,2,1,50,0.257,0.18
3433,2,1,50,0.159,0.22
3434,2,1,49,0.325,0.17
3435,4,0,49,0.526,0.16
3436,4,1,49,0.523,0.15
3439,4,1,48,0.496,0.16
3441,3,1,48,0.345,0.18
3442,3,1,48,0.427,0.16
3443,2,1,48,0.224,0.20
3444,2,1,48,0.207,0.18
3445,4,1,48,0.451,0.18
3448,2,1,48,0.363,0.20
3454,2,1,47,0.325,0.21
3455,3,1,47,0.412,0.18
3456,2,1,47,0.221,0.23
3458,3,1,51,0.432,0.19
3459,2,1,51,0.174,0.21
3460,2,1,51,0.298,0.17
3461,2,1,51,0.252,0.18
3462,3,1,51,0.372,0.17
3463,3,1,50,0.424,0.20
3465,2,1,50,0.097,0.21
3467,2,1,49,0.238,0.19
3469,2,0,48,0.236,0.22
3470,3,0,48,0.311,0.16
3471,2,1,48,0.281,0.19
3473,4,1,48,0.568,0.15
3474,2,0,48,0.291,0.19
3475,4,1,48,0.495,0.17
3476,2,1,47,0.122,0.21
3477,2,1,47,0.299,0.19
3478,2,1,47,0.301,0.18
3480,2,1,47,0.125,0.20
3482,2,1,47,0.195,0.18
3483,2,0,46,0.333,0.23
3484,4,1,46,0.545,0.16
3485,3,1,46,0.396,0.16
3486,1,0,52,0.000,0.00
3488,3,1,51,0.442,0.15
3489,4,1,51,0.532,0.16
3491,2,1,50,0.174,0.20
3493,2,1,50,0.177,0.22
3497,3,1,49,0.409,0.17
3498,2,1,49,0.154,0.21
3499,4,1,49,0.515,0.15
3501,2,1,49,0.280,0.16
3502,4,1,48,0.446,0.18
3503,2,1,48,0.216,0.17
3505,4,1,47,0.462,0.15
3506,2,1,47,0.247,0.21
3507,2,1,47,0.226,0.18
3508,2,1,46,0.291,0.21
3509,2,0,46,0.222,0.14
3514,4,1,51,0.511,0.18
3516,2,1,50,0.287,0.17
3517,3,1,50,0.453,0.16
3518,3,0,50,0.395,0.21
3519,2,1,50,0.237,0.21
3521,2,1,49,0.200,0.18
3522,3,1,49,0.357,0.20
3523,2,1,49,0.317,0.18
3527,3,1,47,0.357,0.17
3528,2,0,47,0.247,0.22
3529,4,1,46,0.455,0.19
3532,3,1,46,0.405,0.19
3533,2,1,46,0.390,0.18
3534,4,1,46,0.500,0.15
3535,2,1,45,0.144,0.22
3536,2,1,51,0.191,0.20
3537,2,1,50,0.232,0.19
3538,3,1,50,0.398,0.18
3539,2,1,50,0.237,0.19
3540,2,1,49,0.100,0.20
3541,4,1,49,0.471,0.14
3542,2,1,49,0.290,0.17
3543,4,1,49,0.456,0.18
3544,2,1,49,0.218,0.18
3546,3,1,49,0.379,0.17
3548,3,1,48,0.391,0.13
3550,4,1,47,0.463,0.17
3551,2,0,46,0.150,0.22
3552,3,1,46,0.400,0.16
3553,2,1,46,0.289,0.18
3554,4,1,45,0.468,0.17
3555,4,1,45,0.472,0.16
3556,4,1,45,0.550,0.14
3557,4,1,45,0.609,0.16
3558,4,1,45,0.474,0.15
3559,2,1,50,0.342,0.16
3560,2,1,50,0.231,0.18
3561,2,1,50,0.237,0.18
3562,3,1,49,0.420,0.17
3563,4,1,48,0.500,0.20
3564,2,1,48,0.296,0.15
3565,2,1,48,0.166,0.20
3566,3,1,48,0.455,0.19
3567,2,1,47,0.216,0.21
3568,3,1,47,0.435,0.16
3569,2,1,47,0.292,0.19
3571,2,1,46,0.210,0.20
3572,4,1,46,0.486,0.20
3573,4,1,46,0.549,0.18
3574,4,1,45,0.473,0.18
3575,2,1,45,0.270,0.17
3576,4,1,45,0.421,0.17
3577,3,1,45,0.427,0.15
3578,3,1,45,0.329,0.20
3579,3,0,45,0.457,0.16
3580,3,0,45,0.378,0.19
3581,2,1,45,0.258,0.21
3582,4,1,45,0.489,0.19
3583,2,1,45,0.242,0.18
3584,3,1,45,0.432,0.18
3585,2,1,45,0.174,0.20
3587,2,1,45,0.278,0.15
3588,2,1,44,0.213,0.19
3589,3,1,44,0.440,0.16
3590,4,1,44,0.557,0.15
3591,2,1,49,0.312,0.17
3592,2,1,49,0.274,0.18
3593,2,1,49,0.222,0.18
3594,2,1,49,0.178,0.19
3596,2,1,48,0.255,0.19
3600,2,1,48,0.250,0.21
3601,2,1,48,0.161,0.22
3602,1,1,48,0.185,0.19
3604,2,0,47,0.247,0.21
3605,3,1,46,0.380,0.20
3606,4,1,46,0.532,0.16
3607,2,1,46,0.268,0.17
3608,2,1,46,0.084,0.23
3609,2,1,46,0.156,0.18
3611,3,0,45,0.436,0.17
3612,4,1,45,0.445,0.16
3613,4,1,45,0.495,0.14
3614,2,1,45,0.284,0.19
3615,3,1,45,0.394,0.17
3616,2,1,45,0.350,0.18
3617,2,1,45,0.250,0.20
3618,4,0,44,0.500,0.18
3619,3,1,44,0.352,0.22
3620,2,1,44,0.254,0.19
3621,4,1,44,0.584,0.15
3622,4,1,44,0.411,0.16
3623,3,1,44,0.486,0.17
3624,2,1,49,0.262,0.16
3626,2,1,49,0.188,0.15
3627,2,1,48,0.396,0.20
3628,1,1,48,0.000,0.23
3629,4,1,48,0.513,0.15
3630,2,1,48,0.290,0.17
3631,3,1,48,0.349,0.18
3633,1,1,48,0.142,0.19
3635,4,1,47,0.537,0.17
3636,2,1,47,0.219,0.17
3637,2,1,47,0.333,0.19
3641,4,1,47,0.589,0.17
3642,1,1,47,0.111,0.22
3643,2,1,46,0.283,0.20
3644,2,1,45,0.257,0.20
3645,2,0,45,0.420,0.14
3647,2,1,45,0.280,0.18
3648,2,1,45,0.136,0.18
3652,2,1,44,0.180,0.21
3653,2,1,44,0.306,0.19
3654,4,1,44,0.449,0.17
3655,3,1,44,0.333,0.19
3656,3,1,44,0.462,0.16
3658,2,1,44,0.289,0.18
3659,4,1,43,0.481,0.18
3660,2,1,48,0.093,0.20
3661,2,1,48,0.276,0.20
3662,3,1,48,0.453,0.16
3663,3,1,48,0.370,0.16
3664,3,1,48,0.376,0.17
3666,2,1,47,0.222,0.16
3668,2,1,47,0.157,0.22
3670,2,1,46,0.270,0.17
3673,2,1,45,0.277,0.21
3674,3,0,45,0.340,0.15
3679,4,1,45,0.520,0.18
3680,2,1,45,0.324,0.23
3681,3,1,45,0.356,0.16
3682,2,1,44,0.194,0.16
3683,2,1,44,0.325,0.16
3684,3,1,44,0.429,0.19
3685,3,1,44,0.420,0.16
3686,4,1,43,0.493,0.15
3687,3,1,48,0.360,0.16
3690,3,1,47,0.374,0.17
3691,2,1,47,0.310,0.19
3692,2,1,47,0.313,0.18
3693,2,0,46,0.250,0.18
3694,2,1,46,0.184,0.16
3695,2,1,46,0.202,0.19
3696,2,1,46,0.285,0.22
3697,3,1,46,0.371,0.19
3698,2,1,45,0.147,0.19
3699,3,1,45,0.488,0.17
3701,2,1,45,0.163,0.14
3702,3,1,45,0.373,0.17
3703,4,1,44,0.547,0.18
3704,2,0,44,0.216,0.21
3705,2,1,44,0.280,0.19
3708,3,1,44,0.391,0.18
3709,2,1,44,0.156,0.21
3710,2,1,43,0.300,0.17
3711,2,1,43,0.358,0.17
3712,3,1,43,0.398,0.19
3713,3,1,43,0.410,0.16
3714,2,1,43,0.204,0.18
3715,2,1,43,0.284,0.16
3716,4,1,43,0.521,0.13
3717,4,1,43,0.468,0.16
3718,2,1,43,0.312,0.19
3719,4,1,43,0.496,0.15
3721,4,1,42,0.553,0.13
3722,2,1,47,0.179,0.21
3723,2,1,47,0.173,0.16
3725,3,1,47,0.378,0.19
3726,4,1,46,0.438,0.16
3729,2,1,46,0.256,0.19
3730,2,1,46,0.297,0.19
3731,3,1,44,0.401,0.19
3734,2,1,44,0.278,0.17
3736,3,1,44,0.354,0.21
3737,4,1,44,0.570,0.18
3740,3,1,44,0.359,0.19
3741,2,1,44,0.218,0.20
3742,2,1,43,0.328,0.18
3743,4,1,43,0.570,0.14
3744,4,1,43,0.604,0.13
3745,3,1,43,0.368,0.17
3746,3,1,43,0.436,0.18
3747,3,1,43,0.409,0.16
3748,2,1,42,0.170,0.17
3750,2,1,47,0.120,0.21
3752,3,1,47,0.330,0.17
3753,2,1,46,0.194,0.19
3755,2,1,46,0.207,0.20
3757,3,1,46,0.428,0.17
3759,2,1,46,0.154,0.20
3761,3,1,46,0.393,0.16
3762,2,1,45,0.100,0.19
3769,4,1,44,0.504,0.22
3771,3,1,44,0.407,0.13
3772,2,1,44,0.252,0.18
3773,3,1,44,0.363,0.17
3775,2,1,43,0.262,0.18
3776,2,1,43,0.295,0.18
3777,4,1,42,0.503,0.19
3778,2,0,42,0.252,0.20
3779,3,1,42,0.476,0.13
3780,4,1,42,0.483,0.17
3781,2,1,42,0.348,0.17
3782,4,1,42,0.456,0.18
3783,4,1,42,0.698,0.16
3784,4,1,41,0.479,0.17
3787,2,1,46,0.293,0.18
3788,4,1,46,0.455,0.13
3789,2,1,46,0.203,0.21
3790,4,1,46,0.504,0.16
3791,2,1,45,0.203,0.20
3792,4,1,45,0.411,0.18
3793,2,1,45,0.322,0.16
3794,1,1,45,0.104,0.23
3795,4,1,45,0.556,0.15
3796,2,1,45,0.307,0.19
3797,2,1,45,0.330,0.18
3799,3,1,44,0.444,0.13
3800,3,1,44,0.430,0.16
3801,3,0,44,0.434,0.17
3802,3,0,44,0.462,0.17
3804,2,1,44,0.223,0.20
3805,3,1,44,0.443,0.13
3807,2,1,43,0.306,0.17
3808,2,1,43,0.176,0.18
3809,3,1,43,0.420,0.19
3811,3,1,42,0.413,0.17
3812,2,1,42,0.223,0.19
3813,4,1,42,0.526,0.19
3814,3,1,42,0.396,0.18
3815,3,1,42,0.416,0.15
3817,2,0,41,0.109,0.26
3818,2,1,46,0.205,0.16
3819,2,1,46,0.137,0.20
3820,2,1,46,0.166,0.20
3822,4,1,45,0.538,0.17
3823,3,1,45,0.397,0.18
3824,2,1,45,0.095,0.22
3825,2,1,45,0.265,0.14
3826,4,1,44,0.560,0.19
3827,2,1,44,0.195,0.18
3828,4,1,44,0.460,0.19
3829,2,1,44,0.142,0.19
3830,1,1,44,0.000,0.17
3831,2,1,43,0.271,0.14
3832,3,1,43,0.358,0.17
3833,4,1,43,0.477,0.13
3834,2,1,43,0.315,0.22
3835,2,1,43,0.175,0.21
3837,3,1,43,0.380,0.17
3838,4,1,43,0.506,0.14
3839,2,1,42,0.192,0.17
3841,4,1,42,0.514,0.14
3842,4,1,42,0.424,0.18
3843,3,1,41,0.404,0.18
3845,4,0,41,0.604,0.20
3846,2,1,41,0.201,0.17
3847,2,1,41,0.170,0.15
3848,3,1,40,0.418,0.17
3849,4,1,40,0.510,0.12
3850,2,1,46,0.300,0.17
3851,2,1,45,0.205,0.18
3852,3,1,45,0.324,0.15
3853,4,1,45,0.476,0.18
3854,4,1,45,0.608,0.15
3855,2,1,45,0.133,0.23
3856,2,1,45,0.181,0.20
3857,2,1,45,0.243,0.18
3858,2,1,45,0.344,0.17
3859,2,1,45,0.146,0.20
3860,2,1,45,0.288,0.25
3862,2,1,44,0.265,0.19
3863,2,1,44,0.359,0.16
3865,2,1,43,0.250,0.16
3866,2,1,43,0.271,0.16
3867,2,1,43,0.343,0.19
3868,2,1,42,0.345,0.18
3869,2,1,42,0.327,0.18
3870,2,1,42,0.276,0.16
3871,2,0,42,0.285,0.20
3872,4,1,42,0.515,0.20
3873,4,1,42,0.457,0.15
3874,4,1,42,0.445,0.17
3875,2,1,41,0.345,0.18
3876,4,1,41,0.578,0.14
3877,2,1,41,0.245,0.19
3878,2,1,41,0.188,0.16
3879,2,1,45,0.181,0.22
3880,2,1,45,0.228,0.18
3881,2,1,45,0.242,0.19
3882,2,1,45,0.262,0.20
3883,2,1,44,0.276,0.18
3884,2,1,44,0.192,0.19
3885,2,1,44,0.278,0.19
3888,4,1,43,0.539,0.17
3889,2,1,43,0.274,0.17
3890,3,1,42,0.401,0.16
3891,2,1,42,0.198,0.20
3892,3,1,42,0.428,0.17
3893,2,1,42,0.283,0.19
3894,2,0,42,0.378,0.15
3895,2,1,41,0.257,0.18
3896,3,1,41,0.427,0.16
3897,4,1,41,0.549,0.14
3898,4,1,41,0.594,0.15
3900,4,0,41,0.489,0.18
3901,3,1,41,0.462,0.18
3902,3,1,41,0.413,0.19
3903,1,1,41,0.000,0.00
3904,3,1,41,0.345,0.17
3905,2,1,40,0.320,0.18
3906,3,1,40,0.389,0.18
3907,4,1,40,0.460,0.17
3908,4,1,39,0.482,0.13
3909,4,1,44,0.503,0.14
3910,2,1,44,0.378,0.18
3911,3,1,44,0.379,0.16
3912,3,1,44,0.395,0.17
3915,3,1,44,0.349,0.20
3916,2,1,44,0.133,0.20
3918,3,1,43,0.462,0.17
3919,4,1,43,0.519,0.17
3920,3,1,43,0.378,0.20
3921,3,1,43,0.344,0.19
3922,2,1,43,0.284,0.20
3924,2,1,42,0.128,0.25
3925,2,1,42,0.322,0.19
3926,2,1,42,0.193,0.20
3928,2,1,42,0.309,0.18
3929,3,1,42,0.386,0.16
3930,3,1,42,0.353,0.15
3931,4,1,42,0.576,0.13
3932,3,0,42,0.381,0.17
3933,4,1,42,0.539,0.17
3934,3,1,41,0.345,0.16
3935,2,1,40,0.283,0.17
3936,2,1,40,0.225,0.20
3939,4,1,40,0.508,0.16
3940,4,1,40,0.512,0.14
3941,4,1,40,0.594,0.13
3942,4,1,39,0.522,0.15
3943,2,0,39,0.216,0.20
3944,4,1,39,0.590,0.16
3945,2,1,42,0.224,0.21
3946,4,1,42,0.626,0.16
3947,2,1,42,0.197,0.22
3948,2,1,42,0.314,0.19
3949,2,1,42,0.205,0.17
3950,2,1,42,0.296,0.17
3951,2,1,41,0.333,0.20
3952,4,1,41,0.477,0.15
3953,2,1,41,0.305,0.19
3955,3,1,41,0.422,0.19
3956,3,1,40,0.360,0.17
3957,3,1,40,0.382,0.21
3959,4,1,40,0.536,0.16
3960,4,1,39,0.537,0.11
3961,4,1,39,0.542,0.16
3963,3,1,39,0.436,0.16
3964,2,1,39,0.204,0.23
3965,3,1,39,0.381,0.16
3966,4,1,38,0.522,0.19
3967,3,1,38,0.407,0.18
3968,4,1,42,0.444,0.20
3970,3,1,41,0.351,0.16
3973,2,1,41,0.188,0.20
3974,2,1,41,0.202,0.18
3975,3,1,41,0.323,0.17
3976,2,1,41,0.226,0.18
3977,2,1,41,0.357,0.18
3978,4,1,41,0.551,0.17
3979,2,1,41,0.145,0.19
3980,2,1,40,0.333,0.16
3981,3,1,40,0.441,0.14
3982,2,1,40,0.217,0.19
3983,4,1,40,0.486,0.15
3984,2,1,40,0.214,0.21
3986,2,1,40,0.336,0.16
3987,4,1,40,0.503,0.14
3988,4,1,39,0.471,0.16
3989,2,1,39,0.259,0.23
3990,3,1,39,0.439,0.14
3992,4,1,39,0.495,0.13
3993,1,0,39,0.000,0.00
3994,3,0,39,0.401,0.21
3995,4,1,39,0.586,0.14
3996,4,1,39,0.623,0.17
3997,4,1,39,0.617,0.18
3998,2,1,39,0.236,0.18
3999,3,0,38,0.507,0.16
4000,3,1,41,0.374,0.17
4002,4,1,40,0.573,0.17
4003,3,1,40,0.348,0.18
4004,2,1,40,0.330,0.19
4005,2,1,40,0.209,0.17
4006,3,1,40,0.433,0.21
4007,2,1,39,0.252,0.16
4008,1,1,39,0.170,0.24
4009,3,1,39,0.337,0.13
4010,2,1,38,0.153,0.19
4011,3,0,38,0.354,0.18
4012,3,1,38,0.372,0.16
4013,4,1,38,0.516,0.14
4014,2,0,38,0.327,0.18
4015,3,1,38,0.387,0.17
4016,3,1,38,0.457,0.18
4017,4,0,38,0.500,0.18
4019,4,1,38,0.512,0.15
4020,2,1,38,0.308,0.19
4021,3,1,38,0.413,0.13
4022,3,1,38,0.419,0.17
4023,2,1,40,0.192,0.20
4024,4,1,40,0.529,0.13
4025,4,1,40,0.450,0.16
4026,1,1,40,0.204,0.21
4027,3,1,40,0.412,0.20
4028,4,1,40,0.430,0.14
4030,4,1,40,0.414,0.15
4031,2,1,39,0.283,0.17
4033,4,1,39,0.433,0.14
4034,2,1,39,0.323,0.21
4035,2,1,39,0.225,0.21
4036,4,1,39,0.500,0.19
4037,2,1,39,0.283,0.17
4038,2,1,39,0.165,0.18
4039,2,1,39,0.348,0.17
4040,2,1,39,0.306,0.16
4041,2,1,39,0.160,0.22
4042,4,1,38,0.460,0.16
4043,4,1,38,0.471,0.17
4044,4,1,38,0.583,0.15
4045,3,0,38,0.476,0.16
4046,2,1,38,0.160,0.18
4047,2,1,38,0.338,0.15
4049,4,1,37,0.458,0.18
4050,2,0,37,0.258,0.20
4051,4,1,37,0.478,0.16
4052,4,1,37,0.432,0.14
4053,3,1,40,0.366,0.16
4054,2,1,40,0.241,0.16
4055,4,1,40,0.440,0.16
4056,2,1,39,0.308,0.17
4057,3,1,39,0.481,0.17
4058,2,1,39,0.306,0.22
4059,3,1,39,0.421,0.15
4060,2,1,39,0.275,0.17
4061,4,1,39,0.545,0.15
4062,2,1,39,0.308,0.16
4063,4,1,38,0.388,0.15
4064,4,1,38,0.464,0.18
4065,3,0,38,0.358,0.17
4066,4,1,38,0.462,0.16
4067,4,1,38,0.447,0.17
4068,2,1,38,0.284,0.14
4069,2,1,37,0.285,0.19
4070,4,1,37,0.542,0.13
4071,2,0,37,0.306,0.16
4072,4,1,37,0.576,0.16
4073,4,1,37,0.451,0.17
4074,4,1,37,0.567,0.13
4075,4,1,37,0.515,0.15
4076,4,1,39,0.473,0.21
4077,2,1,39,0.272,0.18
4078,2,1,39,0.183,0.21
4079,3,1,39,0.423,0.15
4080,4,1,39,0.463,0.12
4081,2,1,39,0.245,0.20
4082,3,1,38,0.393,0.18
4083,4,1,38,0.496,0.16
4084,4,1,38,0.560,0.17
4085,3,1,38,0.455,0.20
4086,4,1,38,0.489,0.15
4088,2,0,37,0.330,0.20
4089,2,1,37,0.253,0.19
4090,3,1,37,0.440,0.15
4091,2,1,37,0.266,0.17
4092,2,1,37,0.340,0.16
4093,2,1,37,0.352,0.19
4094,2,1,37,0.268,0.21
4095,4,1,37,0.468,0.15
4096,4,1,36,0.569,0.15
4097,2,1,36,0.160,0.26
4098,2,0,36,0.152,0.19
4099,3,1,39,0.395,0.16
4100,2,1,39,0.372,0.16
4101,4,1,39,0.411,0.19
4102,3,1,39,0.474,0.15
4103,2,1,38,0.240,0.23
4104,3,1,38,0.370,0.13
4105,2,1,38,0.339,0.21
4106,2,1,38,0.210,0.19
4107,2,1,38,0.142,0.20
4108,4,1,38,0.551,0.15
4109,4,1,38,0.447,0.15
4110,2,1,38,0.255,0.19
4111,2,1,38,0.283,0.18
4112,3,1,38,0.347,0.17
4113,2,1,37,0.282,0.20
4114,2,1,37,0.316,0.19
4116,3,1,37,0.377,0.19
4117,4,0,37,0.427,0.20
4118,3,1,37,0.451,0.15
4119,4,1,37,0.484,0.15
4120,3,1,36,0.402,0.19
4121,2,1,36,0.279,0.15
4122,3,1,36,0.406,0.16
4123,4,0,36,0.563,0.18
4124,3,1,36,0.460,0.17
4125,1,0,39,0.095,0.23
4126,2,1,39,0.245,0.17
4128,3,1,38,0.428,0.16
4129,2,1,38,0.272,0.17
4131,4,1,38,0.486,0.15
4133,4,1,38,0.489,0.16
4134,4,1,37,0.548,0.16
4136,4,1,37,0.547,0.14
4137,4,1,37,0.544,0.14
4138,2,1,37,0.277,0.16
4139,2,1,37,0.348,0.17
4140,4,1,37,0.509,0.17
4142,3,1,37,0.378,0.17
4143,2,1,36,0.260,0.17
4144,4,1,36,0.607,0.18
4145,2,1,36,0.201,0.22
4146,3,1,36,0.346,0.17
4147,2,1,36,0.152,0.18
4148,4,1,36,0.507,0.15
4150,4,1,36,0.521,0.13
4151,3,1,35,0.336,0.20
4152,3,1,38,0.426,0.17
4153,2,1,38,0.250,0.18
4154,2,1,38,0.328,0.17
4155,3,1,37,0.445,0.16
4156,4,1,37,0.466,0.16
4158,2,1,37,0.256,0.17
4159,2,1,37,0.322,0.17
4160,2,1,36,0.241,0.17
4161,3,1,36,0.337,0.16
4162,2,1,36,0.237,0.19
4163,3,1,36,0.394,0.19
4164,2,1,36,0.113,0.19
4166,4,1,36,0.449,0.17
4167,2,1,36,0.214,0.19
4168,4,1,36,0.487,0.16
4169,2,1,35,0.173,0.19
4170,2,0,35,0.163,0.19
4171,4,1,35,0.466,0.17
4172,4,1,35,0.466,0.15
4173,3,1,35,0.443,0.17
4174,4,1,35,0.553,0.15
4175,3,1,35,0.432,0.15
4176,2,1,35,0.213,0.16
4177,2,1,35,0.327,0.17
4179,3,1,35,0.384,0.17
4180,2,1,35,0.259,0.18
4181,2,1,34,0.296,0.19
4182,2,1,34,0.307,0.19
4183,3,0,32,0.381,0.15
4184,4,1,32,0.413,0.17
4185,2,1,38,0.202,0.23
4186,2,1,37,0.190,0.18
4187,2,1,37,0.207,0.17
4188,4,1,37,0.621,0.14
4189,4,1,37,0.465,0.17
4190,4,0,37,0.500,0.16
4191,3,1,36,0.389,0.18
4193,4,1,36,0.459,0.14
4194,2,1,36,0.149,0.20
4195,3,1,36,0.380,0.15
4196,3,1,36,0.373,0.18
4197,2,1,36,0.164,0.20
4198,2,1,36,0.170,0.20
4199,3,1,36,0.401,0.19
4200,2,1,35,0.213,0.17
4201,3,1,35,0.381,0.17
4202,2,1,35,0.278,0.20
4203,2,1,35,0.241,0.17
4204,3,1,35,0.318,0.20
4205,4,1,35,0.457,0.13
4207,4,1,35,0.530,0.14
4208,1,0,35,0.375,0.16
4209,2,1,35,0.358,0.17
4210,4,1,35,0.431,0.20
4211,2,1,35,0.265,0.17
4212,2,1,34,0.292,0.19
4213,2,1,34,0.264,0.16
4214,3,1,33,0.413,0.16
4215,3,1,33,0.401,0.17
4216,4,1,33,0.594,0.14
4218,3,1,36,0.345,0.17
4219,2,1,36,0.190,0.19
4220,4,1,36,0.472,0.15
4221,2,1,36,0.230,0.14
4222,2,1,36,0.319,0.19
4224,2,0,36,0.359,0.17
4225,2,0,36,0.381,0.17
4226,2,1,35,0.196,0.17
4227,4,1,35,0.379,0.17
4228,2,1,35,0.206,0.19
4229,2,1,35,0.220,0.23
4230,4,1,35,0.500,0.15
4231,2,1,35,0.322,0.15
4232,2,1,34,0.208,0.20
4233,3,1,34,0.397,0.18
4234,2,1,34,0.252,0.19
4236,4,1,34,0.514,0.13
4237,4,1,34,0.540,0.16
4238,4,1,34,0.574,0.15
4239,3,1,34,0.411,0.20
