,money,number_race,racer_1_ID,racer_1_age,racer_1_ave_st,racer_1_bo,racer_1_doub,racer_1_male,racer_1_mo,racer_1_rank,racer_2_ID,racer_2_age,racer_2_ave_st,racer_2_bo,racer_2_doub,racer_2_male,racer_2_mo,racer_2_rank,racer_3_ID,racer_3_age,racer_3_ave_st,racer_3_bo,racer_3_doub,racer_3_male,racer_3_mo,racer_3_rank,racer_4_ID,racer_4_age,racer_4_ave_st,racer_4_bo,racer_4_doub,racer_4_male,racer_4_mo,racer_4_rank,racer_5_ID,racer_5_age,racer_5_ave_st,racer_5_bo,racer_5_doub,racer_5_male,racer_5_mo,racer_5_rank,racer_6_ID,racer_6_age,racer_6_ave_st,racer_6_bo,racer_6_doub,racer_6_male,racer_6_mo,racer_6_rank,result_com
,6500.0,1.0,3333.0,47.0,0.16,7.0,0.493,1,53.0,4,4151.0,33.0,0.19,47.0,0.287,1,55.0,2,4382.0,31.0,0.19,54.0,0.373,1,51.0,3,4479.0,27.0,0.2,24.0,0.21899999999999997,0,49.0,2,4737.0,24.0,0.17,31.0,0.342,1,65.0,2,4759.0,26.0,0.22,16.0,0.28300000000000003,1,27.0,2,84.0
,3690.0,2.0,3559.0,47.0,0.17,23.0,0.34,1,30.0,3,4525.0,27.0,0.19,59.0,0.154,0,71.0,2,3584.0,42.0,0.17,1.0,0.434,1,31.0,3,4236.0,32.0,0.12,55.0,0.546,1,47.0,4,4434.0,29.0,0.16,25.0,0.282,1,14.0,2,4625.0,29.0,0.22,48.0,0.129,1,45.0,2,75.0
,3230.0,3.0,3379.0,47.0,0.17,10.0,0.466,1,17.0,4,3234.0,48.0,0.18,44.0,0.207,1,56.0,2,3842.0,39.0,0.17,6.0,0.47600000000000003,1,28.0,4,4373.0,27.0,0.19,46.0,0.293,0,21.0,2,3455.0,44.0,0.2,60.0,0.341,1,72.0,2,4757.0,26.0,0.14,14.0,0.29600000000000004,1,70.0,2,42.0
,820.0,4.0,3443.0,46.0,0.21,35.0,0.42100000000000004,1,59.0,3,4047.0,35.0,0.17,3.0,0.33,1,50.0,3,3296.0,48.0,0.21,15.0,0.14,1,23.0,2,4364.0,30.0,0.15,51.0,0.617,1,12.0,4,4502.0,27.0,0.16,4.0,0.602,0,57.0,4,4661.0,23.0,0.19,21.0,0.23,1,22.0,2,11.0
,880.0,5.0,4498.0,28.0,0.18,26.0,0.266,1,16.0,2,4008.0,36.0,0.16,42.0,0.462,1,32.0,4,2380.0,65.0,0.16,38.0,0.382,1,34.0,3,4529.0,27.0,0.16,43.0,0.311,1,18.0,3,4327.0,32.0,0.21,2.0,0.19,1,67.0,2,4382.0,31.0,0.19,54.0,0.373,1,51.0,3,1.0
,1970.0,6.0,4488.0,29.0,0.16,20.0,0.358,1,69.0,3,3885.0,41.0,0.19,32.0,0.391,1,42.0,3,4208.0,32.0,0.16,33.0,0.644,0,73.0,4,4359.0,31.0,0.13,27.0,0.377,1,36.0,3,4625.0,29.0,0.22,48.0,0.129,1,45.0,2,4233.0,32.0,0.16,53.0,0.486,1,68.0,4,8.0
,10200.0,8.0,3902.0,38.0,0.22,37.0,0.381,1,41.0,2,3296.0,48.0,0.21,15.0,0.14,1,23.0,2,4434.0,29.0,0.16,25.0,0.282,1,14.0,2,3455.0,44.0,0.2,60.0,0.341,1,72.0,2,4743.0,23.0,0.16,40.0,0.22,1,66.0,2,4737.0,24.0,0.17,31.0,0.342,1,65.0,2,14.0
,2560.0,9.0,4466.0,29.0,0.18,49.0,0.365,1,62.0,3,3950.0,39.0,0.17,5.0,0.228,1,44.0,2,4502.0,27.0,0.16,4.0,0.602,0,57.0,4,3559.0,47.0,0.17,23.0,0.34,1,30.0,3,4759.0,26.0,0.22,16.0,0.28300000000000003,1,27.0,2,4015.0,36.0,0.17,41.0,0.447,1,20.0,3,12.0
,570.0,11.0,4364.0,30.0,0.15,51.0,0.617,1,12.0,4,4313.0,31.0,0.16,22.0,0.163,0,43.0,2,4498.0,28.0,0.18,26.0,0.266,1,16.0,2,4151.0,33.0,0.19,47.0,0.287,1,55.0,2,4359.0,31.0,0.13,27.0,0.377,1,36.0,3,4715.0,23.0,0.16,57.0,0.455,1,46.0,3,8.0
,880.0,12.0,4236.0,32.0,0.12,55.0,0.546,1,47.0,4,3333.0,47.0,0.16,7.0,0.493,1,53.0,4,3443.0,46.0,0.21,35.0,0.42100000000000004,1,59.0,3,4008.0,36.0,0.16,42.0,0.462,1,32.0,4,4208.0,32.0,0.16,33.0,0.644,0,73.0,4,3842.0,39.0,0.17,6.0,0.47600000000000003,1,28.0,4,9.0
,6310.0,3.0,3455.0,44.0,0.2,60.0,0.341,1,72.0,2,2380.0,65.0,0.16,38.0,0.382,1,34.0,3,3379.0,47.0,0.17,10.0,0.466,1,17.0,4,4625.0,29.0,0.22,48.0,0.129,1,45.0,2,3333.0,47.0,0.16,7.0,0.493,1,53.0,4,4313.0,31.0,0.16,22.0,0.163,0,43.0,2,10.0
,490.0,4.0,4008.0,36.0,0.16,42.0,0.462,1,32.0,4,4015.0,36.0,0.17,41.0,0.447,1,20.0,3,4502.0,27.0,0.16,4.0,0.602,0,57.0,4,3584.0,42.0,0.17,1.0,0.434,1,31.0,3,4488.0,29.0,0.16,20.0,0.358,1,69.0,3,4765.0,25.0,0.2,28.0,0.051,0,39.0,1,1.0
,30690.0,6.0,3885.0,41.0,0.19,32.0,0.391,1,42.0,3,3559.0,47.0,0.17,23.0,0.34,1,30.0,3,3842.0,39.0,0.17,6.0,0.47600000000000003,1,28.0,4,4737.0,24.0,0.17,31.0,0.342,1,65.0,2,3902.0,38.0,0.22,37.0,0.381,1,41.0,2,4498.0,28.0,0.18,26.0,0.266,1,16.0,2,103.0
,31720.0,7.0,2380.0,65.0,0.16,38.0,0.382,1,34.0,3,4757.0,26.0,0.14,14.0,0.29600000000000004,1,48.0,2,4529.0,27.0,0.16,43.0,0.311,1,18.0,3,3234.0,48.0,0.18,44.0,0.207,1,56.0,2,3296.0,48.0,0.21,15.0,0.14,1,23.0,2,3950.0,39.0,0.17,5.0,0.228,1,44.0,2,81.0
,34950.0,8.0,4502.0,27.0,0.16,4.0,0.602,0,57.0,4,4382.0,31.0,0.19,54.0,0.373,1,51.0,3,3584.0,42.0,0.17,1.0,0.434,1,31.0,3,4466.0,29.0,0.18,49.0,0.365,1,62.0,3,4744.0,23.0,0.23,11.0,0.102,0,58.0,2,4704.0,27.0,0.14,29.0,0.391,1,24.0,3,59.0
,3740.0,10.0,4233.0,32.0,0.16,53.0,0.486,1,68.0,4,4236.0,32.0,0.12,55.0,0.546,1,47.0,4,4737.0,24.0,0.17,31.0,0.342,1,65.0,2,4498.0,28.0,0.18,26.0,0.266,1,16.0,2,4743.0,23.0,0.16,40.0,0.22,1,66.0,2,4488.0,29.0,0.16,20.0,0.358,1,69.0,3,4.0
,4560.0,12.0,3842.0,39.0,0.17,6.0,0.47600000000000003,1,28.0,4,3455.0,44.0,0.2,60.0,0.341,1,72.0,2,4359.0,31.0,0.13,27.0,0.377,1,36.0,3,3443.0,46.0,0.21,35.0,0.42100000000000004,1,59.0,3,4364.0,30.0,0.15,51.0,0.617,1,12.0,4,4466.0,29.0,0.18,49.0,0.365,1,62.0,3,76.0
,8060.0,1.0,3842.0,39.0,0.17,6.0,0.47600000000000003,1,28.0,4,3950.0,39.0,0.17,5.0,0.228,1,44.0,2,4313.0,31.0,0.16,22.0,0.163,0,43.0,2,4382.0,31.0,0.19,54.0,0.373,1,51.0,3,3296.0,48.0,0.21,15.0,0.14,1,23.0,2,4759.0,26.0,0.22,16.0,0.28300000000000003,1,27.0,2,44.0
,470.0,4.0,4364.0,30.0,0.15,51.0,0.617,1,12.0,4,4529.0,27.0,0.16,43.0,0.311,1,18.0,3,4466.0,29.0,0.18,49.0,0.365,1,62.0,3,4233.0,32.0,0.16,53.0,0.486,1,68.0,4,3885.0,41.0,0.19,32.0,0.391,1,42.0,3,4373.0,27.0,0.19,46.0,0.293,0,21.0,2,6.0
,750.0,5.0,3333.0,47.0,0.16,7.0,0.493,1,53.0,4,4498.0,28.0,0.18,26.0,0.266,1,16.0,2,4382.0,31.0,0.19,54.0,0.373,1,51.0,3,3296.0,48.0,0.21,15.0,0.14,1,23.0,2,4661.0,23.0,0.19,21.0,0.23,1,22.0,2,2380.0,65.0,0.16,38.0,0.382,1,34.0,3,1.0
,1270.0,6.0,3455.0,44.0,0.2,60.0,0.341,1,72.0,2,4737.0,24.0,0.17,31.0,0.342,1,65.0,2,4008.0,36.0,0.16,42.0,0.462,1,32.0,4,4047.0,35.0,0.17,3.0,0.33,1,50.0,3,4479.0,27.0,0.2,24.0,0.21899999999999997,0,49.0,2,4765.0,25.0,0.2,28.0,0.051,0,39.0,1,41.0
,7060.0,7.0,3950.0,39.0,0.17,5.0,0.228,1,44.0,2,3584.0,42.0,0.17,1.0,0.434,1,61.0,3,4743.0,23.0,0.16,40.0,0.22,1,66.0,2,4625.0,29.0,0.22,48.0,0.129,1,54.0,2,4759.0,26.0,0.22,16.0,0.28300000000000003,1,27.0,2,4744.0,23.0,0.23,11.0,0.102,0,58.0,2,86.0
,7960.0,8.0,4208.0,32.0,0.16,33.0,0.644,0,73.0,4,4434.0,29.0,0.16,25.0,0.282,1,33.0,2,4529.0,27.0,0.16,43.0,0.311,1,18.0,3,4488.0,29.0,0.16,20.0,0.358,1,69.0,3,4313.0,31.0,0.16,22.0,0.163,0,43.0,2,4151.0,33.0,0.19,47.0,0.287,1,55.0,2,30.0
,12680.0,9.0,3902.0,38.0,0.22,37.0,0.381,1,41.0,2,4233.0,32.0,0.16,53.0,0.486,1,68.0,4,4525.0,27.0,0.19,59.0,0.154,0,71.0,2,3443.0,46.0,0.21,35.0,0.42100000000000004,1,59.0,3,2380.0,65.0,0.16,38.0,0.382,1,34.0,3,4661.0,23.0,0.19,21.0,0.23,1,22.0,2,41.0
,74840.0,10.0,3379.0,47.0,0.17,10.0,0.466,1,17.0,4,3333.0,47.0,0.16,7.0,0.493,1,53.0,4,4015.0,36.0,0.17,41.0,0.447,1,20.0,3,4479.0,27.0,0.2,24.0,0.21899999999999997,0,49.0,2,3234.0,48.0,0.18,44.0,0.207,1,56.0,2,4359.0,31.0,0.13,27.0,0.377,1,36.0,3,60.0
,2670.0,11.0,4502.0,27.0,0.16,4.0,0.602,0,57.0,4,3842.0,39.0,0.17,6.0,0.47600000000000003,1,28.0,4,4364.0,30.0,0.15,51.0,0.617,1,12.0,4,4208.0,32.0,0.16,33.0,0.644,0,73.0,4,4047.0,35.0,0.17,3.0,0.33,1,50.0,3,3559.0,47.0,0.17,23.0,0.34,1,30.0,3,49.0
,2290.0,12.0,4008.0,36.0,0.16,42.0,0.462,1,32.0,4,3902.0,38.0,0.22,37.0,0.381,1,41.0,2,4488.0,29.0,0.16,20.0,0.358,1,69.0,3,4236.0,32.0,0.12,55.0,0.546,1,47.0,4,4466.0,29.0,0.18,49.0,0.365,1,62.0,3,3885.0,41.0,0.19,32.0,0.391,1,42.0,3,1.0
,2750.0,1.0,3443.0,46.0,0.21,35.0,0.42100000000000004,1,59.0,3,3950.0,39.0,0.17,5.0,0.228,1,44.0,2,4674.0,28.0,0.18,29.0,0.157,1,75.0,2,4382.0,31.0,0.19,54.0,0.373,1,51.0,3,4757.0,26.0,0.14,14.0,0.29600000000000004,1,48.0,2,4434.0,29.0,0.16,25.0,0.282,1,33.0,2,16.0
,1920.0,2.0,4208.0,32.0,0.16,33.0,0.644,0,73.0,4,4525.0,27.0,0.19,59.0,0.154,0,71.0,2,4313.0,31.0,0.16,22.0,0.163,0,43.0,2,4502.0,27.0,0.16,4.0,0.602,0,57.0,4,4479.0,27.0,0.2,24.0,0.21899999999999997,0,49.0,2,4744.0,23.0,0.23,11.0,0.102,0,58.0,2,42.0
,13500.0,3.0,4488.0,29.0,0.16,20.0,0.358,1,69.0,3,3584.0,42.0,0.17,1.0,0.434,1,61.0,3,4364.0,30.0,0.15,51.0,0.617,1,12.0,4,4151.0,33.0,0.19,47.0,0.287,1,55.0,2,4015.0,36.0,0.17,41.0,0.447,1,20.0,3,4661.0,23.0,0.19,21.0,0.23,1,22.0,2,15.0
,2690.0,4.0,4236.0,32.0,0.12,55.0,0.546,1,47.0,4,4047.0,35.0,0.17,3.0,0.33,1,50.0,3,4359.0,31.0,0.13,27.0,0.377,1,36.0,3,3902.0,38.0,0.22,37.0,0.381,1,41.0,2,4759.0,26.0,0.22,16.0,0.28300000000000003,1,27.0,2,4625.0,29.0,0.22,48.0,0.129,1,54.0,2,14.0
,3280.0,5.0,3842.0,39.0,0.17,6.0,0.47600000000000003,1,28.0,4,3885.0,41.0,0.19,32.0,0.391,1,42.0,3,4757.0,26.0,0.14,14.0,0.29600000000000004,1,48.0,2,2380.0,65.0,0.16,38.0,0.382,1,34.0,3,4529.0,27.0,0.16,43.0,0.311,1,18.0,3,4765.0,25.0,0.2,28.0,0.051,0,39.0,1,22.0
,1860.0,6.0,4466.0,29.0,0.18,49.0,0.365,1,62.0,3,3333.0,47.0,0.16,7.0,0.493,1,53.0,4,3379.0,47.0,0.17,10.0,0.466,1,17.0,4,4434.0,29.0,0.16,25.0,0.282,1,33.0,2,4008.0,36.0,0.16,42.0,0.462,1,32.0,4,3455.0,44.0,0.2,60.0,0.341,1,72.0,2,1.0
,3460.0,7.0,3234.0,48.0,0.18,44.0,0.207,1,56.0,2,4151.0,33.0,0.19,47.0,0.287,1,55.0,2,4479.0,27.0,0.2,24.0,0.21899999999999997,0,49.0,2,4674.0,28.0,0.18,29.0,0.157,1,75.0,2,4737.0,24.0,0.17,31.0,0.342,1,65.0,2,4743.0,23.0,0.16,40.0,0.22,1,66.0,2,9.0
,1490.0,8.0,4498.0,28.0,0.18,26.0,0.266,1,16.0,2,3296.0,48.0,0.21,15.0,0.14,1,23.0,2,4525.0,27.0,0.19,59.0,0.154,0,71.0,2,3559.0,47.0,0.17,23.0,0.34,1,30.0,3,4744.0,23.0,0.23,11.0,0.102,0,58.0,2,4373.0,27.0,0.19,46.0,0.293,0,21.0,2,12.0
