racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
2823,2,1,60,0.204,0.21
2837,2,1,57,0.291,0.17
2838,2,1,57,0.217,0.18
2841,3,1,57,0.337,0.18
2842,2,1,57,0.254,0.18
2843,2,1,56,0.166,0.18
2844,2,1,56,0.345,0.21
2850,2,1,61,0.128,0.21
2871,2,1,57,0.135,0.17
2874,1,1,56,0.088,0.20
2876,4,1,56,0.531,0.17
2878,3,1,55,0.369,0.21
2883,2,1,60,0.220,0.23
2885,2,1,59,0.152,0.21
2887,2,1,58,0.150,0.21
2888,2,1,58,0.125,0.22
2902,1,1,54,0.000,0.00
2903,3,1,54,0.401,0.17
2904,2,1,54,0.306,0.19
2905,1,1,60,0.036,0.20
2907,2,1,59,0.134,0.21
2909,1,1,58,0.120,0.23
2910,2,1,58,0.221,0.19
2912,3,1,58,0.350,0.18
2914,4,1,56,0.527,0.16
2930,3,1,57,0.329,0.19
2935,2,1,55,0.189,0.19
2941,2,1,53,0.214,0.19
2942,3,1,53,0.496,0.12
2958,3,1,56,0.350,0.19
2959,2,1,55,0.276,0.19
2969,2,1,57,0.214,0.20
2970,1,1,57,0.085,0.18
2972,2,1,56,0.236,0.19
2974,2,1,56,0.346,0.15
2983,3,0,54,0.367,0.17
2988,1,0,52,0.100,0.23
2989,2,1,52,0.296,0.19
2992,4,1,52,0.509,0.16
2994,2,1,52,0.252,0.23
2995,2,0,52,0.223,0.26
2997,2,1,51,0.345,0.23
3004,1,1,56,0.000,0.25
3005,2,1,56,0.305,0.20
3006,2,1,56,0.273,0.21
3008,1,1,56,0.068,0.18
3010,4,1,55,0.646,0.14
3013,2,1,55,0.215,0.23
3020,2,1,53,0.280,0.23
3022,4,1,53,0.594,0.17
3024,1,1,52,0.510,0.17
3025,3,1,51,0.351,0.19
3036,2,1,55,0.306,0.16
3044,3,1,53,0.345,0.17
3051,2,1,51,0.324,0.18
3052,2,1,51,0.224,0.21
3054,4,1,50,0.500,0.15
3056,4,1,57,0.508,0.18
3058,2,1,56,0.271,0.20
3060,2,1,55,0.192,0.20
3064,4,1,54,0.480,0.16
3065,2,1,54,0.293,0.22
3066,2,1,53,0.315,0.20
3070,4,1,52,0.593,0.15
3072,4,1,52,0.484,0.15
3073,2,1,51,0.226,0.17
3075,4,1,51,0.464,0.14
3076,1,0,51,0.000,0.00
3078,1,1,50,0.062,0.23
3079,2,1,50,0.346,0.18
3081,3,1,50,0.438,0.17
3083,2,0,54,0.123,0.24
3085,3,1,53,0.367,0.18
3086,2,1,53,0.188,0.19
3089,1,0,52,0.061,0.25
3090,2,1,52,0.177,0.19
3091,2,1,52,0.224,0.23
3092,2,0,52,0.150,0.21
3094,1,0,51,0.000,0.00
3095,2,1,51,0.235,0.19
3100,2,0,50,0.240,0.16
3103,2,1,50,0.237,0.19
3104,2,1,50,0.155,0.23
3105,2,1,50,0.356,0.19
3107,3,1,50,0.376,0.19
3108,2,1,50,0.229,0.19
3114,2,0,53,0.111,0.24
3115,2,1,52,0.150,0.22
3117,2,0,52,0.120,0.26
3120,2,1,52,0.236,0.19
3121,3,1,52,0.433,0.17
3122,2,1,52,0.231,0.18
3123,2,1,51,0.247,0.18
3128,2,0,50,0.190,0.19
3135,2,1,55,0.319,0.19
3136,2,1,54,0.192,0.17
3137,2,1,53,0.181,0.21
3138,2,1,53,0.178,0.23
3139,2,0,53,0.160,0.22
3141,2,1,52,0.317,0.18
3142,2,0,51,0.169,0.24
3151,3,1,49,0.417,0.16
3153,3,1,49,0.351,0.21
3156,4,1,49,0.514,0.14
3158,4,1,48,0.512,0.16
3159,4,1,48,0.587,0.15
3161,4,1,53,0.503,0.19
3162,1,1,53,0.000,0.21
3164,2,1,52,0.313,0.23
3166,2,1,52,0.125,0.20
3169,2,0,51,0.137,0.20
3170,2,1,50,0.281,0.22
3171,2,1,50,0.109,0.21
3174,2,1,50,0.208,0.19
3175,2,0,50,0.285,0.18
3176,4,1,49,0.450,0.18
3177,2,0,49,0.184,0.22
3181,2,1,49,0.294,0.21
3182,3,0,48,0.336,0.19
3186,3,1,53,0.391,0.19
3187,3,1,52,0.407,0.20
3188,4,0,52,0.496,0.17
3189,2,1,51,0.175,0.20
3190,2,1,51,0.233,0.18
3191,2,1,51,0.123,0.25
3195,1,0,50,0.095,0.21
3200,4,1,48,0.558,0.14
3202,3,1,48,0.363,0.19
3207,2,0,48,0.220,0.20
3211,2,1,51,0.283,0.18
3212,4,1,51,0.450,0.17
3214,2,1,51,0.201,0.18
3215,2,1,51,0.330,0.22
3220,3,1,49,0.330,0.17
3224,2,1,48,0.284,0.17
3225,2,0,48,0.147,0.24
3226,2,1,48,0.289,0.17
3227,4,1,48,0.492,0.17
3228,2,1,48,0.112,0.23
3231,3,1,47,0.431,0.18
3232,4,0,47,0.487,0.18
3233,3,1,46,0.412,0.17
3234,2,1,46,0.243,0.17
3235,1,1,51,0.100,0.24
3236,2,1,51,0.307,0.20
3243,2,1,49,0.333,0.19
3245,4,1,49,0.513,0.17
3246,3,1,49,0.400,0.17
3251,4,1,47,0.534,0.17
3254,2,0,46,0.285,0.20
3256,4,1,46,0.583,0.13
3257,4,1,46,0.563,0.14
3261,2,1,50,0.204,0.19
3265,4,1,48,0.688,0.17
3268,3,1,48,0.434,0.17
3269,2,1,48,0.146,0.22
3273,3,1,48,0.347,0.18
3276,2,1,47,0.279,0.21
3277,2,1,47,0.280,0.18
3278,4,1,47,0.468,0.18
3280,3,0,46,0.383,0.19
3281,2,1,46,0.211,0.22
3282,3,1,46,0.400,0.17
3283,3,1,46,0.365,0.17
3284,3,1,46,0.401,0.21
3286,3,1,45,0.372,0.17
3289,3,0,50,0.398,0.19
3290,4,1,50,0.546,0.16
3291,2,1,49,0.160,0.20
3293,2,1,48,0.280,0.21
3294,2,1,48,0.266,0.16
3295,4,1,47,0.537,0.16
3296,2,1,46,0.103,0.22
3297,4,1,46,0.666,0.20
3298,2,0,46,0.200,0.19
3299,2,0,46,0.188,0.23
3300,4,1,46,0.557,0.14
3302,3,0,46,0.458,0.20
3303,2,1,46,0.336,0.20
3304,4,1,46,0.537,0.16
3305,3,1,46,0.368,0.19
3306,2,1,45,0.288,0.19
3307,1,1,45,0.000,0.00
3308,2,1,50,0.174,0.24
3309,2,1,50,0.283,0.18
3310,2,1,49,0.165,0.18
3312,3,1,48,0.435,0.20
3313,2,1,48,0.250,0.20
3314,2,1,48,0.226,0.17
3315,2,1,48,0.316,0.17
3317,2,0,47,0.205,0.21
3319,4,1,46,0.434,0.16
3324,2,0,46,0.139,0.21
3325,2,1,46,0.239,0.19
3326,2,1,46,0.369,0.18
3327,4,1,46,0.496,0.17
3328,1,0,46,0.090,0.21
3329,2,1,46,0.451,0.16
3331,4,1,45,0.523,0.15
3333,4,1,45,0.486,0.16
3334,3,0,45,0.310,0.20
3335,2,1,44,0.351,0.18
3336,2,1,49,0.288,0.17
3338,2,1,48,0.211,0.18
3339,2,1,48,0.376,0.17
3340,2,1,48,0.177,0.24
3341,2,1,48,0.118,0.21
3342,2,1,48,0.226,0.16
3343,3,1,48,0.343,0.19
3344,2,1,47,0.173,0.18
3346,3,1,47,0.318,0.16
3347,4,1,46,0.492,0.16
3349,4,1,45,0.439,0.20
3350,4,1,45,0.530,0.16
3352,3,1,45,0.331,0.14
3353,2,1,45,0.267,0.19
3354,2,1,45,0.171,0.21
3355,2,0,45,0.179,0.28
3357,3,0,45,0.326,0.21
3358,2,1,44,0.170,0.22
3360,3,1,44,0.383,0.20
3361,3,1,44,0.374,0.16
3362,4,1,44,0.478,0.18
3363,1,1,49,0.095,0.21
3365,2,1,48,0.283,0.18
3368,2,1,48,0.189,0.21
3370,2,1,47,0.247,0.18
3372,2,1,47,0.173,0.22
3373,2,1,46,0.250,0.19
3374,1,1,46,0.093,0.23
3376,2,1,46,0.170,0.24
3377,2,1,46,0.318,0.18
3378,2,1,45,0.120,0.25
3379,3,1,45,0.445,0.18
3380,1,1,45,0.040,0.20
3381,4,1,45,0.451,0.15
3382,4,1,45,0.455,0.17
3385,3,1,44,0.375,0.22
3388,4,1,44,0.675,0.17
3390,2,1,48,0.154,0.23
3391,4,1,48,0.476,0.15
3392,2,1,48,0.297,0.21
3393,2,1,48,0.264,0.18
3394,2,1,47,0.204,0.20
3396,2,1,47,0.131,0.19
3397,2,1,47,0.168,0.21
3398,2,1,46,0.148,0.22
3400,2,1,46,0.243,0.18
3401,3,1,46,0.423,0.18
3404,2,1,46,0.235,0.20
3405,2,1,45,0.109,0.23
3406,4,1,45,0.534,0.16
3407,1,1,45,0.081,0.20
3408,2,1,44,0.178,0.19
3409,3,1,44,0.460,0.18
3411,2,1,44,0.203,0.20
3412,4,1,44,0.504,0.16
3413,2,1,44,0.100,0.25
3414,3,1,44,0.379,0.17
3415,4,1,44,0.459,0.17
3417,2,1,44,0.259,0.16
3419,2,1,44,0.208,0.22
3422,4,1,42,0.392,0.15
3424,2,1,47,0.150,0.20
3425,2,1,47,0.168,0.22
3426,2,1,47,0.320,0.19
3427,4,1,46,0.592,0.17
3428,2,1,46,0.302,0.19
3430,1,1,45,0.409,0.16
3432,3,1,45,0.433,0.15
3433,2,1,45,0.204,0.22
3434,3,1,44,0.365,0.19
3435,4,0,44,0.511,0.16
3436,4,1,44,0.614,0.15
3438,2,1,44,0.238,0.22
3439,4,1,44,0.442,0.15
3440,3,1,44,0.367,0.18
3441,2,1,44,0.314,0.18
3442,3,1,44,0.435,0.18
3443,3,1,44,0.433,0.19
3444,2,1,44,0.229,0.18
3445,3,1,44,0.404,0.19
3446,2,0,44,0.102,0.22
3448,3,1,43,0.357,0.17
3452,3,1,43,0.439,0.16
3453,2,1,42,0.135,0.25
3454,3,1,42,0.392,0.17
3455,2,1,42,0.324,0.16
3456,2,1,42,0.237,0.23
3458,3,1,47,0.370,0.18
3459,2,1,46,0.220,0.18
3460,2,1,46,0.261,0.19
3461,2,1,46,0.299,0.17
3462,4,1,46,0.541,0.16
3463,3,1,46,0.406,0.18
3465,2,1,46,0.100,0.27
3466,2,1,45,0.187,0.23
3467,2,1,45,0.283,0.16
3468,3,1,44,0.426,0.16
3469,2,0,44,0.138,0.22
3470,3,0,44,0.396,0.17
3471,3,1,43,0.354,0.20
3472,2,1,43,0.136,0.22
3473,4,1,43,0.596,0.15
3474,3,0,43,0.390,0.16
3475,3,1,43,0.407,0.19
3476,2,1,43,0.158,0.25
3477,3,1,43,0.396,0.18
3478,2,1,43,0.260,0.18
3480,2,1,43,0.175,0.21
3482,2,1,42,0.217,0.17
3483,2,0,42,0.197,0.23
3484,4,1,42,0.517,0.16
3485,3,1,42,0.385,0.20
3486,3,0,47,0.349,0.17
3488,3,1,46,0.357,0.14
3489,4,1,46,0.562,0.19
3491,2,1,46,0.166,0.21
3492,2,1,46,0.117,0.22
3493,2,1,45,0.228,0.19
3494,2,1,45,0.116,0.21
3496,2,1,45,0.202,0.18
3497,3,1,45,0.453,0.16
3498,2,1,45,0.247,0.17
3499,4,1,45,0.533,0.15
3501,3,1,44,0.416,0.15
3502,4,1,44,0.572,0.20
3503,2,1,44,0.294,0.17
3505,4,1,42,0.514,0.15
3506,2,1,42,0.151,0.24
3507,3,1,42,0.343,0.20
3508,2,1,42,0.313,0.21
3509,1,0,42,0.000,0.00
3514,4,1,46,0.493,0.16
3516,3,1,46,0.351,0.17
3517,4,1,46,0.500,0.17
3518,4,0,45,0.431,0.18
3519,3,1,45,0.408,0.18
3520,1,1,45,0.061,0.20
3521,2,1,45,0.206,0.17
3522,4,1,45,0.598,0.18
3523,3,1,45,0.389,0.20
3524,2,1,44,0.100,0.20
3527,4,1,42,0.431,0.18
3528,2,0,42,0.273,0.20
3529,4,1,42,0.526,0.16
3532,4,1,42,0.475,0.17
3533,3,1,41,0.333,0.19
3534,4,1,41,0.485,0.15
3535,2,1,41,0.360,0.19
3536,2,1,47,0.314,0.19
3537,2,1,45,0.171,0.19
3538,3,1,45,0.390,0.19
3539,2,1,45,0.175,0.23
3540,2,1,45,0.133,0.22
3541,4,1,45,0.414,0.14
3542,2,1,45,0.366,0.20
3543,4,1,45,0.425,0.14
3544,2,1,45,0.267,0.19
3545,2,1,44,0.170,0.23
3546,3,1,44,0.405,0.17
3548,4,1,43,0.554,0.13
3549,2,1,42,0.195,0.28
3550,4,1,42,0.513,0.16
3551,2,0,42,0.178,0.20
3552,3,1,42,0.360,0.18
3553,2,1,41,0.317,0.18
3554,4,1,41,0.535,0.17
3555,4,1,41,0.506,0.14
3556,4,1,41,0.495,0.16
3557,4,1,40,0.514,0.14
3558,4,1,40,0.442,0.16
3559,3,1,45,0.380,0.18
3560,2,1,45,0.285,0.19
3561,2,1,45,0.222,0.20
3562,4,1,44,0.628,0.17
3563,4,1,44,0.453,0.17
3564,2,1,43,0.304,0.14
3565,2,1,43,0.182,0.21
3566,3,1,43,0.434,0.18
3567,2,1,43,0.157,0.25
3568,4,1,42,0.516,0.17
3569,2,1,42,0.230,0.20
3571,2,1,42,0.221,0.20
3572,4,1,42,0.532,0.19
3573,4,1,41,0.521,0.19
3574,4,1,41,0.524,0.18
3575,2,1,41,0.373,0.16
3576,4,1,41,0.508,0.17
3577,4,1,41,0.456,0.15
3578,3,1,41,0.352,0.17
3579,4,0,41,0.472,0.17
3580,3,0,40,0.333,0.21
3581,2,1,40,0.218,0.18
3582,4,1,40,0.526,0.16
3583,2,1,40,0.229,0.19
3584,4,1,40,0.485,0.16
3585,2,1,40,0.263,0.20
3586,2,1,40,0.208,0.20
3587,3,1,40,0.343,0.15
3588,2,1,40,0.294,0.20
3589,4,1,40,0.505,0.17
3590,4,1,40,0.489,0.13
3591,3,1,45,0.389,0.17
3592,2,1,45,0.305,0.18
3593,2,1,45,0.250,0.19
3594,2,1,45,0.109,0.21
3595,2,1,45,0.153,0.23
3596,2,1,44,0.228,0.19
3599,1,1,43,0.040,0.23
3600,2,1,43,0.419,0.20
3601,2,1,43,0.229,0.21
3602,2,1,43,0.330,0.21
3604,3,0,43,0.345,0.22
3605,3,1,42,0.348,0.17
3606,4,1,42,0.481,0.16
3607,2,1,41,0.250,0.20
3608,2,1,41,0.144,0.20
3609,2,1,41,0.193,0.18
3610,2,1,41,0.333,0.22
3611,3,0,41,0.438,0.16
3612,4,1,41,0.465,0.16
3613,4,1,41,0.567,0.15
3614,2,1,40,0.250,0.18
3615,3,1,40,0.450,0.15
3616,3,1,40,0.401,0.16
3617,2,1,40,0.217,0.22
3618,4,0,40,0.444,0.16
3619,3,1,40,0.366,0.21
3620,2,1,39,0.285,0.20
3621,4,1,39,0.496,0.17
3622,4,1,39,0.388,0.16
3623,4,1,39,0.575,0.17
3624,2,1,44,0.322,0.17
3626,2,1,44,0.212,0.15
3627,2,1,44,0.217,0.23
3628,2,1,44,0.197,0.19
3629,3,1,44,0.450,0.15
3630,2,1,44,0.301,0.18
3631,3,1,44,0.341,0.20
3632,2,1,43,0.200,0.18
3633,2,1,43,0.197,0.19
3635,4,1,43,0.524,0.16
3636,2,1,43,0.247,0.18
3637,2,1,43,0.374,0.19
3638,1,1,43,0.081,0.25
3639,2,1,43,0.180,0.17
3641,4,1,42,0.507,0.17
3642,1,1,42,0.200,0.21
3643,2,1,41,0.315,0.19
3644,2,1,41,0.219,0.21
3645,3,0,41,0.487,0.16
3647,3,1,41,0.354,0.17
3648,2,1,40,0.134,0.21
3649,2,1,40,0.175,0.22
3650,2,0,40,0.404,0.17
3651,2,1,40,0.227,0.21
3652,2,1,40,0.252,0.20
3653,3,1,40,0.325,0.19
3654,4,1,40,0.492,0.18
3655,2,1,40,0.289,0.18
3656,3,1,40,0.431,0.16
3658,2,1,39,0.217,0.18
3659,3,1,39,0.430,0.16
3660,2,1,44,0.237,0.18
3661,2,1,44,0.310,0.22
3662,3,1,44,0.482,0.17
3663,2,1,43,0.293,0.17
3664,4,1,43,0.486,0.17
3666,2,1,43,0.309,0.18
3667,2,1,42,0.104,0.19
3668,2,1,42,0.303,0.19
3669,1,1,42,0.058,0.24
3670,2,1,42,0.239,0.15
3671,2,1,41,0.215,0.20
3672,2,1,41,0.241,0.19
3673,2,1,41,0.287,0.23
3674,3,0,41,0.366,0.17
3675,2,1,41,0.197,0.22
3676,2,0,41,0.196,0.21
3677,1,0,40,0.000,0.00
3678,2,1,40,0.148,0.18
3679,4,1,40,0.402,0.16
3680,3,1,40,0.383,0.21
3681,4,1,40,0.435,0.17
3682,2,1,40,0.280,0.18
3683,2,1,40,0.308,0.17
3684,4,1,39,0.520,0.19
3685,4,1,39,0.416,0.14
3686,3,1,38,0.355,0.16
3687,1,1,44,0.000,0.00
3688,2,1,43,0.262,0.18
3689,2,1,43,0.154,0.24
3690,3,1,43,0.340,0.19
3691,2,1,43,0.266,0.18
3692,2,1,42,0.311,0.18
3693,2,0,42,0.369,0.17
3694,2,1,42,0.311,0.17
3695,2,1,42,0.105,0.21
3696,3,1,41,0.405,0.18
3697,4,1,41,0.546,0.16
3698,2,1,41,0.192,0.20
3699,3,1,41,0.424,0.17
3701,2,1,40,0.350,0.14
3702,3,1,40,0.345,0.17
3703,4,1,40,0.503,0.17
3704,2,0,40,0.315,0.20
3705,2,1,39,0.327,0.19
3707,2,0,39,0.261,0.24
3708,3,1,39,0.390,0.19
3709,2,1,39,0.155,0.20
3710,3,1,39,0.343,0.17
3711,4,1,39,0.504,0.16
3712,4,1,39,0.462,0.18
3713,4,1,39,0.483,0.16
3714,2,1,39,0.312,0.15
3715,2,1,39,0.322,0.17
3716,4,1,39,0.343,0.15
3717,4,1,38,0.507,0.15
3718,2,1,38,0.301,0.20
3719,4,1,38,0.516,0.16
3720,2,1,38,0.147,0.15
3721,4,1,38,0.715,0.13
3722,2,1,43,0.272,0.18
3723,2,1,43,0.168,0.18
3725,3,1,42,0.358,0.18
3726,3,1,42,0.405,0.16
3727,2,1,42,0.193,0.16
3729,2,1,42,0.195,0.22
3730,4,1,41,0.524,0.17
3731,4,1,40,0.513,0.18
3734,4,1,40,0.597,0.18
3736,3,1,40,0.333,0.17
3737,4,1,40,0.542,0.19
3739,2,1,39,0.151,0.21
3740,4,1,39,0.527,0.16
3741,2,1,39,0.225,0.19
3742,3,1,39,0.431,0.17
3743,4,1,39,0.512,0.15
3744,4,1,39,0.576,0.15
3745,2,1,39,0.260,0.18
3746,4,1,38,0.554,0.18
3747,3,1,38,0.367,0.16
3748,2,1,38,0.234,0.15
3749,4,1,37,0.628,0.16
3750,2,1,43,0.309,0.20
3752,2,1,42,0.323,0.16
3753,3,1,42,0.379,0.18
3754,1,1,42,0.087,0.22
3755,2,1,42,0.284,0.20
3757,3,1,42,0.403,0.18
3758,1,1,42,0.065,0.22
3759,2,1,41,0.252,0.18
3761,4,1,41,0.438,0.18
3762,2,1,41,0.144,0.18
3764,2,1,41,0.170,0.18
3765,2,1,41,0.135,0.23
3766,1,0,40,0.108,0.22
3768,2,1,40,0.122,0.22
3769,4,1,40,0.458,0.18
3770,2,1,39,0.188,0.18
3771,4,1,39,0.477,0.15
3772,2,1,39,0.296,0.16
3773,3,1,39,0.425,0.18
3775,2,1,39,0.309,0.16
3776,2,1,38,0.315,0.16
3777,4,1,38,0.493,0.18
3778,2,0,38,0.178,0.23
3779,1,1,38,0.260,0.12
3780,4,1,38,0.570,0.17
3781,2,1,37,0.315,0.18
3782,4,1,37,0.587,0.13
3783,4,1,37,0.625,0.13
3784,3,1,37,0.408,0.17
3785,2,1,42,0.160,0.21
3786,2,1,42,0.229,0.21
3787,2,1,42,0.207,0.20
3788,3,1,42,0.350,0.16
3789,2,1,41,0.150,0.19
3790,2,1,41,0.342,0.21
3791,2,1,41,0.277,0.16
3792,4,1,41,0.503,0.17
3793,3,1,41,0.363,0.16
3794,2,1,40,0.192,0.20
3795,4,1,40,0.535,0.13
3796,2,1,40,0.254,0.18
3797,2,1,40,0.317,0.18
3798,2,1,40,0.208,0.21
3799,3,1,40,0.415,0.14
3800,3,1,39,0.472,0.17
3801,2,0,39,0.308,0.19
3802,2,0,39,0.284,0.21
3804,3,1,39,0.444,0.16
3805,4,1,39,0.440,0.14
3806,1,1,39,0.042,0.24
3807,3,1,39,0.340,0.17
3808,2,1,38,0.174,0.16
3809,3,1,38,0.351,0.19
3810,1,1,38,0.062,0.24
3811,4,1,38,0.382,0.16
3812,2,1,37,0.166,0.18
3813,4,1,37,0.449,0.18
3814,4,1,37,0.465,0.19
3815,4,1,37,0.448,0.13
3817,2,0,36,0.389,0.20
3818,2,1,42,0.170,0.16
3819,2,1,41,0.155,0.20
3820,2,1,41,0.277,0.19
3821,1,1,41,0.022,0.22
3822,4,1,41,0.371,0.16
3823,2,1,41,0.288,0.19
3824,2,1,40,0.164,0.23
3825,2,1,40,0.197,0.15
3826,4,1,40,0.445,0.16
3827,2,1,40,0.250,0.17
3828,3,1,40,0.368,0.18
3829,2,1,40,0.177,0.20
3830,3,1,39,0.326,0.18
3831,2,1,39,0.347,0.13
3832,2,1,39,0.303,0.18
3833,3,1,39,0.506,0.16
3834,3,1,39,0.400,0.19
3835,2,1,38,0.175,0.22
3837,4,1,38,0.466,0.16
3838,3,1,38,0.426,0.15
3839,2,1,38,0.235,0.17
3841,3,1,37,0.470,0.19
3842,4,1,37,0.503,0.18
3843,3,1,37,0.422,0.17
3845,4,0,37,0.488,0.19
3846,2,1,37,0.125,0.18
3847,2,1,36,0.237,0.15
3848,3,1,36,0.408,0.16
3849,4,1,36,0.503,0.13
3850,2,1,41,0.270,0.18
3851,2,1,41,0.292,0.16
3852,2,1,41,0.250,0.16
3853,4,1,41,0.555,0.17
3854,4,1,41,0.543,0.13
3855,2,1,41,0.252,0.22
3856,2,1,41,0.131,0.20
3857,3,1,40,0.363,0.18
3858,2,1,40,0.325,0.17
3859,2,1,40,0.238,0.18
3860,3,1,40,0.377,0.20
3862,3,1,39,0.483,0.17
3863,2,1,39,0.388,0.17
3864,2,1,39,0.139,0.22
3865,2,1,38,0.219,0.20
3866,2,1,38,0.320,0.16
3867,2,1,38,0.293,0.18
3868,2,1,38,0.284,0.19
3869,2,1,38,0.238,0.18
3870,2,1,38,0.309,0.17
3871,3,0,38,0.402,0.20
3872,4,1,37,0.475,0.20
3873,3,1,37,0.335,0.18
3874,4,1,37,0.443,0.15
3875,3,1,37,0.304,0.18
3876,4,1,36,0.492,0.15
3877,3,1,36,0.359,0.19
3878,2,1,36,0.300,0.17
3879,2,1,41,0.145,0.20
3880,2,1,40,0.252,0.16
3881,3,1,40,0.378,0.18
3882,3,1,40,0.385,0.18
3883,2,1,40,0.162,0.21
3884,2,1,40,0.100,0.20
3885,4,1,39,0.458,0.17
3887,4,1,39,0.469,0.16
3888,4,1,38,0.615,0.15
3889,3,1,38,0.384,0.15
3890,3,1,38,0.396,0.18
3891,2,1,38,0.241,0.19
3892,4,1,37,0.492,0.16
3893,2,1,37,0.276,0.17
3894,3,0,37,0.390,0.17
3895,4,1,37,0.469,0.16
3896,2,1,37,0.294,0.16
3897,4,1,37,0.460,0.15
3898,4,1,37,0.528,0.16
3899,4,1,37,0.559,0.16
3900,4,0,36,0.516,0.18
3901,4,1,36,0.516,0.18
3902,3,1,36,0.378,0.20
3903,4,1,36,0.609,0.14
3904,3,1,36,0.412,0.18
3905,3,1,36,0.340,0.16
3906,2,1,36,0.333,0.19
3907,3,1,35,0.345,0.21
3908,4,1,35,0.507,0.14
3909,4,1,40,0.500,0.14
3910,2,1,40,0.305,0.21
3911,2,1,40,0.252,0.17
3912,3,1,39,0.408,0.16
3915,4,1,39,0.491,0.19
3916,2,1,39,0.225,0.21
3918,4,1,39,0.496,0.18
3919,3,1,39,0.442,0.21
3920,4,1,39,0.429,0.16
3921,3,1,38,0.398,0.19
3922,2,1,38,0.275,0.20
3924,2,1,38,0.125,0.22
3925,2,1,38,0.235,0.21
3926,2,1,38,0.276,0.20
3927,2,1,38,0.173,0.22
3928,2,1,38,0.265,0.18
3929,3,1,38,0.342,0.17
3930,3,1,37,0.393,0.15
3931,4,1,37,0.520,0.15
3932,3,0,37,0.393,0.17
3933,4,1,37,0.497,0.16
3934,2,1,36,0.275,0.17
3935,2,1,36,0.281,0.18
3936,2,1,36,0.354,0.18
3939,4,1,35,0.421,0.19
3940,4,1,35,0.520,0.14
3941,4,1,35,0.514,0.15
3942,4,1,35,0.430,0.16
3943,3,0,35,0.351,0.17
3944,4,1,34,0.493,0.19
3945,2,1,38,0.319,0.20
3946,4,1,37,0.506,0.17
3947,3,1,37,0.435,0.17
3948,2,1,37,0.225,0.18
3949,2,1,37,0.232,0.19
3950,2,1,37,0.221,0.18
3951,2,1,37,0.116,0.27
3952,4,1,37,0.516,0.15
3953,3,1,37,0.316,0.17
3955,4,1,36,0.492,0.19
3956,4,1,36,0.475,0.16
3957,4,1,36,0.448,0.21
3959,4,1,36,0.520,0.18
3960,4,1,35,0.390,0.12
3961,4,1,35,0.516,0.15
3963,3,1,34,0.349,0.19
3964,2,1,34,0.156,0.20
3965,2,1,34,0.333,0.16
3966,4,1,34,0.495,0.19
3967,3,1,34,0.470,0.16
3968,2,1,37,0.352,0.21
3969,2,1,37,0.191,0.23
3970,3,1,37,0.369,0.20
3971,1,1,37,0.153,0.18
3972,1,1,37,0.062,0.21
3973,2,1,37,0.330,0.19
3974,2,1,37,0.221,0.19
3975,3,1,36,0.340,0.20
3976,2,1,36,0.233,0.19
3977,3,1,36,0.333,0.17
3978,4,1,36,0.517,0.15
3979,2,1,36,0.176,0.22
3980,2,1,36,0.288,0.16
3981,4,1,36,0.485,0.13
3982,2,1,36,0.211,0.18
3983,4,1,36,0.491,0.15
3984,4,1,36,0.492,0.17
3985,3,1,35,0.392,0.17
3986,4,1,35,0.448,0.15
3987,3,1,35,0.434,0.17
3988,3,1,35,0.431,0.17
3989,2,1,35,0.206,0.25
3990,4,1,35,0.461,0.16
3992,3,1,35,0.438,0.14
3993,4,0,34,0.483,0.18
3994,2,0,34,0.209,0.20
3995,4,1,34,0.477,0.14
3996,4,1,34,0.503,0.17
3997,3,1,34,0.394,0.19
3998,2,1,34,0.241,0.20
3999,3,0,34,0.382,0.17
4000,4,1,36,0.432,0.17
4002,4,1,36,0.496,0.15
4003,3,1,36,0.311,0.19
4004,3,1,35,0.309,0.19
4005,2,1,35,0.319,0.19
4006,3,1,35,0.406,0.18
4007,3,1,34,0.390,0.13
4008,4,1,34,0.482,0.18
4009,3,1,34,0.396,0.14
4010,2,1,34,0.166,0.22
4011,3,0,34,0.426,0.17
4012,2,1,34,0.313,0.16
4013,4,1,34,0.493,0.15
4014,3,0,34,0.417,0.20
4015,4,1,34,0.508,0.16
4016,3,1,34,0.424,0.18
4017,3,0,33,0.366,0.18
4019,4,1,33,0.609,0.17
4020,2,1,33,0.250,0.21
4021,3,1,33,0.384,0.14
4022,3,1,33,0.396,0.16
4023,2,1,36,0.304,0.18
4024,4,1,36,0.488,0.15
4025,4,1,36,0.506,0.16
4026,2,1,36,0.262,0.19
4027,4,1,35,0.448,0.17
4028,4,1,35,0.476,0.15
4030,4,1,35,0.423,0.17
4031,3,1,35,0.349,0.18
4032,1,1,35,0.095,0.20
4033,4,1,35,0.532,0.14
4034,2,1,35,0.238,0.20
4035,2,1,35,0.260,0.17
4036,4,1,35,0.552,0.15
4037,2,1,35,0.268,0.18
4038,2,1,35,0.314,0.19
4039,3,1,35,0.451,0.14
4040,3,1,34,0.386,0.14
4041,2,1,34,0.301,0.21
4042,4,1,34,0.393,0.15
4043,4,1,34,0.467,0.18
4044,4,1,34,0.529,0.15
4045,2,0,34,0.351,0.14
4046,2,1,34,0.238,0.19
4047,3,1,33,0.352,0.17
4049,4,1,33,0.538,0.18
4050,4,0,32,0.500,0.18
4051,4,1,32,0.560,0.19
4052,4,1,32,0.496,0.15
